<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.05	18:00:00	161.900	161.908	161.572	161.761	8192	0	0
2022.04.05	19:00:00	161.761	161.804	161.643	161.706	6712	0	1
2022.04.05	20:00:00	161.705	161.857	161.689	161.805	5453	0	1
2022.04.05	21:00:00	161.804	161.818	161.596	161.678	4899	0	1
2022.04.05	22:00:00	161.680	161.703	161.532	161.651	5034	0	2
2022.04.05	23:00:00	161.651	161.665	161.534	161.569	2498	0	9
2022.04.06	00:00:00	161.560	161.621	161.407	161.553	1502	0	71
2022.04.06	01:00:00	161.554	161.734	161.535	161.650	3559	0	18
2022.04.06	02:00:00	161.651	161.779	161.542	161.707	2174	0	7
2022.04.06	03:00:00	161.706	161.875	161.611	161.784	6564	0	4
2022.04.06	04:00:00	161.784	162.014	161.772	161.914	6509	0	5
2022.04.06	05:00:00	161.914	162.131	161.650	161.948	6015	0	0
2022.04.06	06:00:00	161.949	161.963	161.738	161.774	4770	0	7
2022.04.06	07:00:00	161.774	161.922	161.745	161.896	3747	0	8
2022.04.06	08:00:00	161.895	162.000	161.868	161.878	4112	0	2
2022.04.06	09:00:00	161.878	161.936	161.732	161.833	6583	0	3
2022.04.06	10:00:00	161.833	162.018	161.674	161.869	9983	0	1
2022.04.06	11:00:00	161.870	162.196	161.826	162.126	9196	0	0
2022.04.06	12:00:00	162.126	162.240	162.027	162.204	7954	0	2
2022.04.06	13:00:00	162.203	162.241	162.071	162.186	7324	0	1
2022.04.06	14:00:00	162.185	162.187	161.915	162.085	7071	0	0
2022.04.06	15:00:00	162.086	162.141	161.968	162.118	9321	0	0
2022.04.06	16:00:00	162.118	162.276	161.971	162.013	7361	0	0
2022.04.06	17:00:00	162.015	162.103	161.826	161.984	10912	0	0
2022.04.06	18:00:00	161.983	162.033	161.710	161.831	8887	0	0
2022.04.06	19:00:00	161.831	161.917	161.776	161.814	5364	0	2
2022.04.06	20:00:00	161.812	161.916	161.781	161.875	5118	0	0
2022.04.06	21:00:00	161.878	162.011	161.627	161.759	18172	0	0
2022.04.06	22:00:00	161.758	161.878	161.723	161.832	9680	0	7
2022.04.06	23:00:00	161.831	161.856	161.741	161.768	3255	0	10
2022.04.07	00:00:00	161.749	161.776	161.583	161.685	469	0	28
2022.04.07	01:00:00	161.684	161.978	161.655	161.842	2277	0	16
2022.04.07	02:00:00	161.843	161.907	161.652	161.698	1662	0	4
2022.04.07	03:00:00	161.695	161.746	161.393	161.625	6742	0	3
2022.04.07	04:00:00	161.625	161.768	161.594	161.706	5363	0	2
2022.04.07	05:00:00	161.707	161.814	161.670	161.807	3749	0	4
2022.04.07	06:00:00	161.807	161.859	161.728	161.784	3428	0	3
2022.04.07	07:00:00	161.784	161.828	161.654	161.800	2901	0	4
2022.04.07	08:00:00	161.800	161.869	161.702	161.805	4094	0	2
2022.04.07	09:00:00	161.806	162.049	161.747	162.048	6258	0	0
2022.04.07	10:00:00	162.048	162.265	161.959	162.002	7731	0	3
2022.04.07	11:00:00	162.001	162.014	161.688	161.757	7591	0	1
2022.04.07	12:00:00	161.756	161.919	161.607	161.861	6953	0	0
2022.04.07	13:00:00	161.859	161.914	161.772	161.848	4791	0	0
2022.04.07	14:00:00	161.848	162.232	161.840	162.134	11177	0	0
2022.04.07	15:00:00	162.135	162.230	162.014	162.045	7306	0	0
2022.04.07	16:00:00	162.043	162.132	161.871	161.978	9447	0	0
2022.04.07	17:00:00	161.978	162.127	161.786	161.897	11695	0	1
2022.04.07	18:00:00	161.898	161.999	161.635	161.673	9431	0	1
2022.04.07	19:00:00	161.673	161.823	161.659	161.765	5880	0	2
2022.04.07	20:00:00	161.765	161.998	161.752	161.972	5562	0	2
2022.04.07	21:00:00	161.973	162.085	161.959	162.055	4314	0	3
2022.04.07	22:00:00	162.055	162.112	161.976	162.046	5261	0	5
2022.04.07	23:00:00	162.046	162.130	161.998	162.059	2427	0	7
2022.04.08	00:00:00	162.031	162.191	162.000	162.050	558	0	30
2022.04.08	01:00:00	162.050	162.348	162.021	162.238	2164	0	18
2022.04.08	02:00:00	162.233	162.293	162.166	162.170	1967	0	15
2022.04.08	03:00:00	162.169	162.241	161.728	161.800	7972	0	5
2022.04.08	04:00:00	161.799	161.880	161.647	161.851	6482	0	4
2022.04.08	05:00:00	161.851	161.987	161.800	161.947	4201	0	5
2022.04.08	06:00:00	161.947	162.021	161.886	161.990	3654	0	6
2022.04.08	07:00:00	161.990	161.990	161.875	161.917	2539	0	4
2022.04.08	08:00:00	161.916	162.070	161.896	162.017	4299	0	3
2022.04.08	09:00:00	162.016	162.122	161.796	161.804	5005	0	1
2022.04.08	10:00:00	161.804	161.898	161.642	161.770	7218	0	0
2022.04.08	11:00:00	161.770	161.967	161.751	161.870	6191	0	2
2022.04.08	12:00:00	161.870	161.903	161.770	161.839	5015	0	1
2022.04.08	13:00:00	161.839	161.973	161.784	161.846	4757	0	4
2022.04.08	14:00:00	161.847	161.943	161.717	161.809	5096	0	0
2022.04.08	15:00:00	161.809	162.009	161.723	162.001	6832	0	1
2022.04.08	16:00:00	162.000	162.118	161.718	161.756	10236	0	1
2022.04.08	17:00:00	161.755	162.021	161.722	161.801	10472	0	0
2022.04.08	18:00:00	161.800	162.015	161.744	161.986	7131	0	1
2022.04.08	19:00:00	161.987	162.113	161.920	162.089	3677	0	2
2022.04.08	20:00:00	162.089	162.120	161.979	162.081	3173	0	3
2022.04.08	21:00:00	162.081	162.161	162.029	162.144	3742	0	7
2022.04.08	22:00:00	162.143	162.169	162.048	162.067	2993	0	10
2022.04.08	23:00:00	162.069	162.096	161.969	161.981	1614	0	14
2022.04.11	00:00:00	161.489	161.895	161.464	161.860	475	0	69
2022.04.11	01:00:00	161.858	162.147	161.787	162.132	2574	0	11
2022.04.11	02:00:00	162.132	162.166	162.077	162.088	2035	0	5
2022.04.11	03:00:00	162.081	162.301	161.923	162.222	4764	0	2
2022.04.11	04:00:00	162.222	162.641	162.173	162.469	6785	0	3
2022.04.11	05:00:00	162.469	162.692	162.406	162.494	5960	0	4
2022.04.11	06:00:00	162.494	162.598	162.464	162.499	3456	0	3
2022.04.11	07:00:00	162.500	162.611	162.468	162.604	3366	0	4
2022.04.11	08:00:00	162.604	162.815	162.536	162.752	5630	0	4
2022.04.11	09:00:00	162.747	162.994	162.623	162.938	9004	0	0
2022.04.11	10:00:00	162.938	163.169	162.871	163.169	9149	0	0
2022.04.11	11:00:00	163.168	163.332	163.041	163.287	7534	0	2
2022.04.11	12:00:00	163.284	163.630	163.235	163.591	6155	0	4
2022.04.11	13:00:00	163.590	163.685	163.477	163.672	6444	0	0
2022.04.11	14:00:00	163.676	163.783	163.514	163.782	5798	0	2
2022.04.11	15:00:00	163.784	163.843	163.583	163.678	7547	0	1
2022.04.11	16:00:00	163.673	163.715	163.314	163.533	8879	0	2
2022.04.11	17:00:00	163.535	163.743	163.472	163.678	9262	0	1
2022.04.11	18:00:00	163.679	163.722	163.577	163.612	7279	0	3
2022.04.11	19:00:00	163.612	163.616	163.473	163.474	4483	0	2
2022.04.11	20:00:00	163.473	163.612	163.470	163.548	4288	0	1
2022.04.11	21:00:00	163.548	163.591	163.491	163.498	4497	0	2
2022.04.11	22:00:00	163.498	163.519	163.296	163.307	4241	0	8
2022.04.11	23:00:00	163.307	163.367	163.253	163.330	2684	0	14
2022.04.12	00:00:00	163.332	163.388	163.262	163.352	663	0	32
2022.04.12	01:00:00	163.352	163.467	163.310	163.443	1307	0	19
2022.04.12	02:00:00	163.452	163.550	163.353	163.407	3260	0	6
2022.04.12	03:00:00	163.406	163.533	163.098	163.360	8583	0	1
2022.04.12	04:00:00	163.359	163.416	163.097	163.223	6389	0	3
2022.04.12	05:00:00	163.223	163.430	163.099	163.295	4815	0	2
2022.04.12	06:00:00	163.295	163.380	163.295	163.340	2915	0	4
2022.04.12	07:00:00	163.340	163.340	163.106	163.282	4398	0	6
2022.04.12	08:00:00	163.281	163.506	163.243	163.447	5148	0	4
2022.04.12	09:00:00	163.447	163.623	163.287	163.572	7682	0	6
2022.04.12	10:00:00	163.572	163.576	163.259	163.356	8942	0	2
2022.04.12	11:00:00	163.356	163.554	163.289	163.354	7331	0	1
2022.04.12	12:00:00	163.355	163.440	163.276	163.407	5471	0	0
2022.04.12	13:00:00	163.400	163.536	163.281	163.446	5164	0	1
2022.04.12	14:00:00	163.446	163.462	163.327	163.394	4939	0	2
2022.04.12	15:00:00	163.392	163.437	162.782	163.016	12590	0	1
2022.04.12	16:00:00	163.016	163.387	162.981	163.312	15537	0	0
2022.04.12	17:00:00	163.313	163.412	163.165	163.181	10835	0	2
2022.04.12	18:00:00	163.187	163.279	163.122	163.188	7506	0	2
2022.04.12	19:00:00	163.188	163.294	163.026	163.079	8656	0	3
2022.04.12	20:00:00	163.079	163.177	162.936	162.978	7595	0	5
2022.04.12	21:00:00	162.978	162.978	162.852	162.915	4428	0	4
2022.04.12	22:00:00	162.915	162.964	162.876	162.952	4321	0	7
2022.04.12	23:00:00	162.953	163.036	162.895	162.963	1511	0	8
2022.04.13	00:00:00	162.963	163.036	162.887	163.006	1270	0	46
2022.04.13	01:00:00	162.995	163.042	162.952	163.013	1935	0	18
2022.04.13	02:00:00	163.013	163.137	162.993	163.066	2131	0	11
2022.04.13	03:00:00	163.067	163.209	162.986	163.166	6706	0	2
2022.04.13	04:00:00	163.167	163.330	163.142	163.329	5575	0	1
2022.04.13	05:00:00	163.329	163.433	163.302	163.403	5237	0	4
2022.04.13	06:00:00	163.403	163.403	163.237	163.310	2722	0	3
2022.04.13	07:00:00	163.310	163.335	163.232	163.322	2669	0	4
2022.04.13	08:00:00	163.322	163.440	163.295	163.419	4074	0	2
2022.04.13	09:00:00	163.419	164.016	163.419	163.736	11004	0	4
2022.04.13	10:00:00	163.738	163.962	163.680	163.827	9733	0	0
2022.04.13	11:00:00	163.828	164.071	163.787	163.931	7648	0	2
2022.04.13	12:00:00	163.931	164.055	163.895	164.012	5563	0	0
2022.04.13	13:00:00	164.012	164.041	163.830	163.867	5063	0	1
2022.04.13	14:00:00	163.869	163.960	163.471	163.563	8311	0	3
2022.04.13	15:00:00	163.565	163.737	163.496	163.590	9193	0	2
2022.04.13	16:00:00	163.591	163.726	163.400	163.703	10929	0	4
2022.04.13	17:00:00	163.704	163.989	163.696	163.901	9831	0	0
2022.04.13	18:00:00	163.900	164.213	163.872	164.072	8576	0	1
2022.04.13	19:00:00	164.074	164.472	163.976	164.433	7783	0	4
2022.04.13	20:00:00	164.433	164.505	164.393	164.421	5154	0	1
2022.04.13	21:00:00	164.421	164.675	164.401	164.660	3368	0	0
2022.04.13	22:00:00	164.657	164.771	164.606	164.745	3195	0	4
2022.04.13	23:00:00	164.745	164.840	164.702	164.754	1661	0	10
2022.04.14	00:00:00	164.772	164.844	164.372	164.822	1112	0	46
2022.04.14	01:00:00	164.819	164.847	164.713	164.735	3647	0	13
2022.04.14	02:00:00	164.737	164.755	164.440	164.452	2846	0	6
2022.04.14	03:00:00	164.456	164.733	164.354	164.603	6352	0	4
2022.04.14	04:00:00	164.606	164.662	164.513	164.569	6072	0	1
2022.04.14	05:00:00	164.566	164.678	164.497	164.558	4608	0	2
2022.04.14	06:00:00	164.558	164.591	164.359	164.470	3958	0	5
2022.04.14	07:00:00	164.470	164.647	164.456	164.573	4246	0	2
2022.04.14	08:00:00	164.574	164.745	164.515	164.691	4072	0	5
2022.04.14	09:00:00	164.694	164.795	164.624	164.641	4654	0	4
2022.04.14	10:00:00	164.640	164.694	164.265	164.573	7556	0	4
2022.04.14	11:00:00	164.576	164.731	164.552	164.689	6571	0	2
2022.04.14	12:00:00	164.690	164.771	164.612	164.660	6476	0	1
2022.04.14	13:00:00	164.660	164.729	164.482	164.495	5361	0	1
2022.04.14	14:00:00	164.495	164.621	164.349	164.403	7689	0	3
2022.04.14	15:00:00	164.409	164.583	164.343	164.393	10893	0	0
2022.04.14	16:00:00	164.393	164.473	164.160	164.182	13692	0	4
2022.04.14	17:00:00	164.182	164.283	164.027	164.241	11424	0	0
2022.04.14	18:00:00	164.242	164.517	164.219	164.334	8897	0	1
2022.04.14	19:00:00	164.334	164.495	164.317	164.422	5428	0	5
2022.04.14	20:00:00	164.422	164.718	164.386	164.711	3456	0	5
2022.04.14	21:00:00	164.711	164.768	164.677	164.740	2592	0	8
2022.04.14	22:00:00	164.740	164.771	164.650	164.665	2685	0	8
2022.04.14	23:00:00	164.665	164.713	164.590	164.590	1911	0	12
2022.04.15	00:00:00	164.575	164.619	164.392	164.565	910	0	37
2022.04.15	01:00:00	164.565	164.651	164.549	164.599	1589	0	28
2022.04.15	02:00:00	164.598	164.945	164.594	164.834	7168	0	7
2022.04.15	03:00:00	164.829	165.030	164.648	164.912	6540	0	27
2022.04.15	04:00:00	164.912	165.169	164.751	165.042	8117	0	23
2022.04.15	05:00:00	165.042	165.277	164.957	165.221	6227	0	15
2022.04.15	06:00:00	165.217	165.217	165.040	165.088	7769	0	32
2022.04.15	07:00:00	165.088	165.220	165.034	165.171	8905	0	26
2022.04.15	08:00:00	165.173	165.245	164.998	165.141	9780	0	26
2022.04.15	09:00:00	165.139	165.453	165.099	165.277	7404	0	26
2022.04.15	10:00:00	165.273	165.337	165.105	165.320	7740	0	26
2022.04.15	11:00:00	165.320	165.362	165.232	165.301	6635	0	26
2022.04.15	12:00:00	165.294	165.332	165.213	165.300	9034	0	26
2022.04.15	13:00:00	165.294	165.323	165.198	165.212	9139	0	1
2022.04.15	14:00:00	165.212	165.315	165.092	165.240	9458	0	26
2022.04.15	15:00:00	165.240	165.360	165.221	165.277	7197	0	26
2022.04.15	16:00:00	165.258	165.313	165.201	165.291	4592	0	26
2022.04.15	17:00:00	165.294	165.315	165.169	165.210	4805	0	26
2022.04.15	18:00:00	165.210	165.228	164.978	165.001	2776	0	21
2022.04.15	19:00:00	165.001	165.120	165.001	165.113	4262	0	26
2022.04.15	20:00:00	165.114	165.155	165.035	165.137	2255	0	26
2022.04.15	21:00:00	165.136	165.186	165.085	165.098	8285	0	26
2022.04.15	22:00:00	165.097	165.162	164.994	165.084	3968	0	26
2022.04.15	23:00:00	165.084	165.239	164.972	165.019	1621	0	25
2022.04.18	00:00:00	164.754	165.155	164.754	165.082	412	0	70
2022.04.18	01:00:00	165.083	165.406	164.920	165.287	2893	0	35
2022.04.18	02:00:00	165.287	165.390	165.204	165.312	3777	0	12
2022.04.18	03:00:00	165.312	165.405	165.060	165.094	5182	0	6
2022.04.18	04:00:00	165.093	165.146	164.746	165.012	8661	0	5
2022.04.18	05:00:00	165.012	165.159	164.944	165.057	3748	0	4
2022.04.18	06:00:00	165.057	165.068	164.950	165.008	2749	0	3
2022.04.18	07:00:00	165.006	165.049	164.841	164.905	3455	0	5
2022.04.18	08:00:00	164.905	165.015	164.880	164.972	3544	0	4
2022.04.18	09:00:00	164.973	165.001	164.865	164.882	3638	0	1
2022.04.18	10:00:00	164.882	164.904	164.637	164.743	4048	0	7
2022.04.18	11:00:00	164.743	164.842	164.721	164.802	3279	0	5
2022.04.18	12:00:00	164.802	164.850	164.720	164.763	2388	0	4
2022.04.18	13:00:00	164.763	164.947	164.715	164.947	3173	0	8
2022.04.18	14:00:00	164.947	165.040	164.880	165.000	3415	0	5
2022.04.18	15:00:00	165.001	165.084	164.865	164.940	6017	0	5
2022.04.18	16:00:00	164.938	165.051	164.885	164.931	7415	0	3
2022.04.18	17:00:00	164.933	164.966	164.814	164.873	5109	0	5
2022.04.18	18:00:00	164.873	165.076	164.849	165.037	4037	0	8
2022.04.18	19:00:00	165.037	165.176	164.975	165.173	3972	0	2
2022.04.18	20:00:00	165.174	165.240	165.088	165.216	3876	0	5
2022.04.18	21:00:00	165.218	165.220	165.111	165.182	3772	0	6
2022.04.18	22:00:00	165.178	165.185	165.067	165.131	3298	0	8
2022.04.18	23:00:00	165.131	165.257	165.129	165.257	2071	0	8
2022.04.19	00:00:00	165.198	165.328	165.142	165.296	446	0	46
2022.04.19	01:00:00	165.294	165.357	165.253	165.321	1938	0	21
2022.04.19	02:00:00	165.321	165.412	165.296	165.379	2722	0	7
2022.04.19	03:00:00	165.384	165.617	165.260	165.578	5948	0	4
2022.04.19	04:00:00	165.577	165.846	165.526	165.829	7480	0	2
2022.04.19	05:00:00	165.833	166.063	165.782	166.005	6005	0	2
2022.04.19	06:00:00	166.005	166.401	165.874	166.349	5331	0	6
2022.04.19	07:00:00	166.348	166.634	166.295	166.566	6248	0	3
2022.04.19	08:00:00	166.566	166.675	166.389	166.574	5698	0	2
2022.04.19	09:00:00	166.572	166.878	166.498	166.774	8047	0	1
2022.04.19	10:00:00	166.772	166.780	166.157	166.672	10689	0	1
2022.04.19	11:00:00	166.672	167.393	166.648	167.308	8811	0	3
2022.04.19	12:00:00	167.309	167.403	167.121	167.213	7164	0	5
2022.04.19	13:00:00	167.213	167.311	166.952	167.223	7517	0	2
2022.04.19	14:00:00	167.223	167.224	166.807	166.865	5611	0	1
2022.04.19	15:00:00	166.864	167.062	166.736	167.012	8470	0	0
2022.04.19	16:00:00	167.012	167.321	166.933	167.302	13257	0	1
2022.04.19	17:00:00	167.301	167.391	167.148	167.341	10118	0	1
2022.04.19	18:00:00	167.341	167.456	167.070	167.229	8017	0	2
2022.04.19	19:00:00	167.229	167.539	167.199	167.465	5196	0	4
2022.04.19	20:00:00	167.463	167.545	167.417	167.439	3864	0	6
2022.04.19	21:00:00	167.439	167.443	167.297	167.362	5052	0	3
2022.04.19	22:00:00	167.361	167.608	167.323	167.550	4516	0	3
2022.04.19	23:00:00	167.550	167.582	167.476	167.509	2098	0	8
2022.04.20	00:00:00	167.450	167.611	167.436	167.575	1925	0	61
2022.04.20	01:00:00	167.561	168.300	167.550	168.195	6467	0	15
2022.04.20	02:00:00	168.203	168.339	167.891	168.304	4516	0	9
2022.04.20	03:00:00	168.306	168.426	168.012	168.320	7937	0	0
2022.04.20	04:00:00	168.319	168.405	167.865	168.075	11246	0	0
2022.04.20	05:00:00	168.077	168.250	167.578	167.779	8594	0	3
2022.04.20	06:00:00	167.779	167.779	167.045	167.380	10183	0	10
2022.04.20	07:00:00	167.380	167.744	167.380	167.581	6184	0	7
2022.04.20	08:00:00	167.583	167.784	167.495	167.689	4893	0	4
2022.04.20	09:00:00	167.687	167.732	167.470	167.562	5443	0	0
2022.04.20	10:00:00	167.559	167.562	167.169	167.283	9859	0	2
2022.04.20	11:00:00	167.282	167.503	167.211	167.298	6555	0	2
2022.04.20	12:00:00	167.298	167.391	166.654	166.878	9546	0	2
2022.04.20	13:00:00	166.878	167.068	166.515	166.836	8921	0	1
2022.04.20	14:00:00	166.835	167.134	166.719	166.906	7855	0	1
2022.04.20	15:00:00	166.905	167.255	166.841	167.236	8743	0	3
2022.04.20	16:00:00	167.234	167.234	166.886	166.937	12455	0	1
2022.04.20	17:00:00	166.939	166.975	166.424	166.584	13519	0	2
2022.04.20	18:00:00	166.584	166.864	166.510	166.779	7281	0	1
2022.04.20	19:00:00	166.778	166.923	166.650	166.899	4699	0	2
2022.04.20	20:00:00	166.900	166.950	166.689	166.786	5973	0	2
2022.04.20	21:00:00	166.787	166.930	166.780	166.830	5574	0	0
2022.04.20	22:00:00	166.834	166.930	166.799	166.836	4289	0	1
2022.04.20	23:00:00	166.844	167.119	166.821	167.108	2902	0	5
2022.04.21	00:00:00	167.094	167.179	166.894	167.113	4283	0	46
2022.04.21	01:00:00	167.113	167.438	166.989	167.279	4299	0	26
2022.04.21	02:00:00	167.279	167.378	167.140	167.241	3665	0	9
2022.04.21	03:00:00	167.242	167.674	167.210	167.268	7883	0	1
2022.04.21	04:00:00	167.268	167.687	167.232	167.601	7446	0	1
2022.04.21	05:00:00	167.601	167.789	167.524	167.785	4282	0	2
2022.04.21	06:00:00	167.785	167.806	167.352	167.381	4966	0	2
2022.04.21	07:00:00	167.382	167.601	167.330	167.525	4239	0	3
2022.04.21	08:00:00	167.525	167.594	167.237	167.326	6989	0	2
2022.04.21	09:00:00	167.326	167.481	167.233	167.433	9055	0	2
2022.04.21	10:00:00	167.433	167.513	167.083	167.379	9453	0	1
2022.04.21	11:00:00	167.379	167.515	167.210	167.248	7969	0	1
2022.04.21	12:00:00	167.250	167.412	167.175	167.307	5112	0	3
2022.04.21	13:00:00	167.306	167.479	167.216	167.305	5497	0	1
2022.04.21	14:00:00	167.306	167.316	167.032	167.118	7219	0	2
2022.04.21	15:00:00	167.116	167.297	166.974	167.164	8314	0	0
2022.04.21	16:00:00	167.166	167.766	167.122	167.755	10218	0	1
2022.04.21	17:00:00	167.754	167.794	167.392	167.477	8871	0	1
2022.04.21	18:00:00	167.475	167.907	167.354	167.729	8504	0	1
2022.04.21	19:00:00	167.730	167.777	167.558	167.625	6491	0	3
2022.04.21	20:00:00	167.627	167.636	167.023	167.079	8793	0	2
2022.04.21	21:00:00	167.082	167.238	167.010	167.077	5852	0	5
2022.04.21	22:00:00	167.077	167.170	167.006	167.135	5032	0	5
2022.04.21	23:00:00	167.135	167.251	167.056	167.243	3234	0	4
2022.04.22	00:00:00	167.211	167.354	167.168	167.314	2255	0	40
2022.04.22	01:00:00	167.314	167.437	167.209	167.237	3233	0	18
2022.04.22	02:00:00	167.234	167.376	167.133	167.283	3650	0	12
2022.04.22	03:00:00	167.283	167.548	167.260	167.503	7410	0	1
2022.04.22	04:00:00	167.501	167.586	167.373	167.560	6630	0	4
2022.04.22	05:00:00	167.562	167.562	167.386	167.469	4623	0	6
2022.04.22	06:00:00	167.467	167.485	167.079	167.258	6675	0	2
2022.04.22	07:00:00	167.259	167.327	166.854	166.981	7082	0	2
2022.04.22	08:00:00	166.981	166.988	166.588	166.588	8121	0	2
2022.04.22	09:00:00	166.581	166.593	165.826	165.848	10103	0	1
2022.04.22	10:00:00	165.843	165.895	165.183	165.294	10102	0	0
2022.04.22	11:00:00	165.294	165.568	165.248	165.292	8007	0	0
2022.04.22	12:00:00	165.292	165.684	165.204	165.253	8035	0	2
2022.04.22	13:00:00	165.249	165.814	165.243	165.812	6443	0	1
2022.04.22	14:00:00	165.811	165.829	165.431	165.497	5526	0	3
2022.04.22	15:00:00	165.494	165.565	165.329	165.437	7610	0	2
2022.04.22	16:00:00	165.438	165.521	164.923	165.296	10804	0	1
2022.04.22	17:00:00	165.296	165.297	164.797	164.870	11151	0	1
2022.04.22	18:00:00	164.868	165.808	164.854	165.445	12580	0	1
2022.04.22	19:00:00	165.445	165.511	165.330	165.444	6267	0	4
2022.04.22	20:00:00	165.444	165.444	164.926	164.965	5916	0	5
2022.04.22	21:00:00	164.965	165.120	164.883	164.897	5900	0	3
2022.04.22	22:00:00	164.897	165.045	164.820	164.877	6132	0	13
2022.04.22	23:00:00	164.879	165.050	164.844	165.020	2333	0	17
2022.04.25	00:00:00	164.887	165.032	164.846	164.974	853	0	96
2022.04.25	01:00:00	164.999	165.292	164.964	165.151	3616	0	32
2022.04.25	02:00:00	165.151	165.202	164.960	164.977	4003	0	10
2022.04.25	03:00:00	164.976	165.174	164.800	165.078	6893	0	2
2022.04.25	04:00:00	165.090	165.151	164.387	164.542	8855	0	1
2022.04.25	05:00:00	164.545	164.606	164.091	164.275	8667	0	0
2022.04.25	06:00:00	164.274	164.551	164.274	164.368	6529	0	7
2022.04.25	07:00:00	164.370	164.515	164.242	164.498	5909	0	2
2022.04.25	08:00:00	164.498	164.675	164.426	164.436	6360	0	4
2022.04.25	09:00:00	164.432	164.514	163.001	163.061	12176	0	1
2022.04.25	10:00:00	163.061	163.509	163.033	163.447	13754	0	0
2022.04.25	11:00:00	163.445	163.786	163.075	163.311	10700	0	2
2022.04.25	12:00:00	163.311	163.326	162.978	163.171	8027	0	2
2022.04.25	13:00:00	163.168	163.226	162.854	162.882	6711	0	1
2022.04.25	14:00:00	162.882	163.739	162.881	163.410	10205	0	0
2022.04.25	15:00:00	163.410	163.420	163.150	163.236	11271	0	0
2022.04.25	16:00:00	163.236	163.311	162.449	162.537	12218	0	0
2022.04.25	17:00:00	162.537	162.992	162.419	162.543	13004	0	3
2022.04.25	18:00:00	162.544	162.678	162.053	162.150	10445	0	3
2022.04.25	19:00:00	162.149	162.677	162.084	162.552	7604	0	0
2022.04.25	20:00:00	162.552	162.824	162.517	162.818	7044	0	2
2022.04.25	21:00:00	162.818	163.081	162.730	163.012	7027	0	0
2022.04.25	22:00:00	163.012	163.197	162.844	163.095	7447	0	0
2022.04.25	23:00:00	163.098	163.265	163.087	163.227	2701	0	5
2022.04.26	00:00:00	163.220	163.334	163.035	163.260	2326	0	48
2022.04.26	01:00:00	163.260	163.367	162.947	163.049	3727	0	11
2022.04.26	02:00:00	163.049	163.109	162.715	162.744	3119	0	4
2022.04.26	03:00:00	162.744	162.797	162.251	162.636	11500	0	3
2022.04.26	04:00:00	162.636	162.673	162.360	162.547	9660	0	3
2022.04.26	05:00:00	162.545	163.118	162.521	163.104	7660	0	2
